1787780323: mosquitto version 2.0.22 starting
1787780323: Config loaded from /home/huanglin/code/quartz/practice/lwip-ch21-mqtt/scripts/mosquitto_lab.conf.
1787780323: Opening ipv4 listen socket on port 1883.
1787780323: mosquitto version 2.0.22 running
1787780323: New connection from 127.0.0.1:39250 on port 1883.
1787780323: New client connected from 127.0.0.1:39250 as ch21bridge-3574702 (p2, c1, k60).
1787780323: No will message specified.
1787780323: Sending CONNACK to ch21bridge-3574702 (0, 0)
1787780323: Received SUBSCRIBE from ch21bridge-3574702
1787780323: 	# (QoS 1)
1787780323: ch21bridge-3574702 1 #
1787780323: Sending SUBACK to ch21bridge-3574702
1787780325: New connection from 127.0.0.1:39254 on port 1883.
1787780325: New client connected from 127.0.0.1:39254 as ESP32_000000 (p2, c1, k5).
1787780325: No will message specified.
1787780325: Sending CONNACK to ESP32_000000 (0, 0)
1787780325: Received SUBSCRIBE from ESP32_000000
1787780325: 	ch21/rtt/rsp (QoS 0)
1787780325: ESP32_000000 0 ch21/rtt/rsp
1787780325: Sending SUBACK to ESP32_000000
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Received PUBLISH from ESP32_000000 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780327: Sending PUBLISH to ch21bridge-3574702 (d0, q0, r0, m0, 'ch21/lossy/qos0', ... (1024 bytes))
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m42038, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m26, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m42038, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 26, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m3180, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m27, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m3180, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 27, RC:0)
1787780328: Received PINGREQ from ESP32_000000
1787780328: Sending PINGRESP to ESP32_000000
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m13136, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m28, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m13136, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 28, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m62801, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m29, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m62801, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 29, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m55715, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m30, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m55715, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 30, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m46047, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m31, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m46047, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 31, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m44068, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m32, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m44068, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 32, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m45069, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m33, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m45069, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 33, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m37831, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m34, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m37831, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 34, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m25993, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m35, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m25993, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 35, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m45977, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m36, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m45977, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 36, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m52620, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m37, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m52620, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 37, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m10253, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m38, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m10253, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 38, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m47068, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m39, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m47068, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 39, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m62587, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m40, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m62587, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 40, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m46316, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m41, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m46316, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 41, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m53033, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m42, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m53033, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 42, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m45277, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m43, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m45277, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 43, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m56206, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m44, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m56206, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 44, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m8574, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m45, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m8574, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 45, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m37244, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m46, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m37244, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 46, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m31105, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m47, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m31105, rc0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m57622, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m48, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m57622, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 47, RC:0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 48, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m65205, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m49, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m65205, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 49, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m19687, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m50, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m19687, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 50, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m1197, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m51, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m1197, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 51, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m34828, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m52, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m34828, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 52, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m18667, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m53, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m18667, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 53, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m31674, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m54, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m31674, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 54, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m23186, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m55, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m23186, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 55, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m36501, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m56, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m36501, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 56, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m25327, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m57, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m25327, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 57, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m46230, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m58, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m46230, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 58, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m16054, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m59, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m16054, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 59, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m46988, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m60, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m46988, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 60, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m60760, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m61, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m60760, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 61, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m39566, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m62, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m39566, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 62, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m23330, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m63, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m23330, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 63, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m20861, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m64, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m20861, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 64, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m43504, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m65, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m43504, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 65, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m51998, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m66, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m51998, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 66, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m23862, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m67, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m23862, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 67, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m30490, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m68, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m30490, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 68, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m42746, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m69, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m42746, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 69, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m55236, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m70, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m55236, rc0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m15488, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m71, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m15488, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 70, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m33284, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m72, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m33284, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 71, RC:0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 72, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m11883, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m73, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m11883, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 73, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m34906, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m74, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m34906, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 74, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m55592, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m75, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m55592, rc0)
1787780328: Received PUBACK from ch21bridge-3574702 (Mid: 75, RC:0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m47022, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBLISH to ch21bridge-3574702 (d0, q1, r0, m76, 'ch21/lossy/qos1', ... (1024 bytes))
1787780328: Sending PUBACK to ESP32_000000 (m47022, rc0)
1787780328: Received PUBLISH from ESP32_000000 (d0, q1, r0, m61485, 'ch21/lossy/qos1', ... (1024 bytes))
